source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[cohort]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[period of gestation]	factor value[cohort]
RCB_SALSW_TB_E00223_V3	Homo sapiens	Saliva	normal	11	E00223	discovery	RCB_SALSW_TB_E00223_V3.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00223_V3.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00223_V3	Homo sapiens	Saliva	normal	11	E00223	discovery	RCB_SALSW_TB_E00223_V3.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00223_V3.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00244_V1	Homo sapiens	Saliva	normal	12	E00244	discovery	RCB_SALSW_TB_E00244_V1.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00244_V1.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00244_V1	Homo sapiens	Saliva	normal	12	E00244	discovery	RCB_SALSW_TB_E00244_V1.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00244_V1.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00244_V1	Homo sapiens	Saliva	normal	12	E00244	discovery	RCB_SALSW_TB_E00244_V1.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00244_V1.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00244_V2	Homo sapiens	Saliva	normal	12	E00244	discovery	RCB_SALSW_TB_E00244_V2.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00244_V2.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00244_V2	Homo sapiens	Saliva	normal	12	E00244	discovery	RCB_SALSW_TB_E00244_V2.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00244_V2.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00244_V2	Homo sapiens	Saliva	normal	12	E00244	discovery	RCB_SALSW_TB_E00244_V2.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00244_V2.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00244_V3	Homo sapiens	Saliva	normal	12	E00244	discovery	RCB_SALSW_TB_E00244_V3.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00244_V3.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00244_V3	Homo sapiens	Saliva	normal	12	E00244	discovery	RCB_SALSW_TB_E00244_V3.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00244_V3.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00244_V3	Homo sapiens	Saliva	normal	12	E00244	discovery	RCB_SALSW_TB_E00244_V3.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00244_V3.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00264_V1	Homo sapiens	Saliva	normal	13	E00264	discovery	RCB_SALSW_TB_E00264_V1.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00264_V1.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00264_V1	Homo sapiens	Saliva	normal	13	E00264	discovery	RCB_SALSW_TB_E00264_V1.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00264_V1.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00264_V1	Homo sapiens	Saliva	normal	13	E00264	discovery	RCB_SALSW_TB_E00264_V1.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00264_V1.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00264_V2	Homo sapiens	Saliva	normal	13	E00264	discovery	RCB_SALSW_TB_E00264_V2.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00264_V2.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00264_V2	Homo sapiens	Saliva	normal	13	E00264	discovery	RCB_SALSW_TB_E00264_V2.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00264_V2.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00264_V2	Homo sapiens	Saliva	normal	13	E00264	discovery	RCB_SALSW_TB_E00264_V2.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00264_V2.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00264_V3	Homo sapiens	Saliva	normal	13	E00264	discovery	RCB_SALSW_TB_E00264_V3.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00264_V3.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00264_V3	Homo sapiens	Saliva	normal	13	E00264	discovery	RCB_SALSW_TB_E00264_V3.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00264_V3.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00264_V3	Homo sapiens	Saliva	normal	13	E00264	discovery	RCB_SALSW_TB_E00264_V3.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00264_V3.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00287_V1	Homo sapiens	Saliva	normal	14	E00287	discovery	RCB_SALSW_TB_E00287_V1.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00287_V1.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00287_V1	Homo sapiens	Saliva	normal	14	E00287	discovery	RCB_SALSW_TB_E00287_V1.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00287_V1.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00287_V1	Homo sapiens	Saliva	normal	14	E00287	discovery	RCB_SALSW_TB_E00287_V1.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00287_V1.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00287_V2	Homo sapiens	Saliva	normal	14	E00287	discovery	RCB_SALSW_TB_E00287_V2.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00287_V2.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00287_V2	Homo sapiens	Saliva	normal	14	E00287	discovery	RCB_SALSW_TB_E00287_V2.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00287_V2.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00287_V2	Homo sapiens	Saliva	normal	14	E00287	discovery	RCB_SALSW_TB_E00287_V2.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00287_V2.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00287_V3	Homo sapiens	Saliva	normal	14	E00287	discovery	RCB_SALSW_TB_E00287_V3.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00287_V3.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00287_V3	Homo sapiens	Saliva	normal	14	E00287	discovery	RCB_SALSW_TB_E00287_V3.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00287_V3.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00287_V3	Homo sapiens	Saliva	normal	14	E00287	discovery	RCB_SALSW_TB_E00287_V3.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00287_V3.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00314_V1	Homo sapiens	Saliva	normal	15	E00314	discovery	RCB_SALSW_TB_E00314_V1.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00314_V1.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00314_V1	Homo sapiens	Saliva	normal	15	E00314	discovery	RCB_SALSW_TB_E00314_V1.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00314_V1.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00314_V1	Homo sapiens	Saliva	normal	15	E00314	discovery	RCB_SALSW_TB_E00314_V1.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00314_V1.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00314_V2	Homo sapiens	Saliva	normal	15	E00314	discovery	RCB_SALSW_TB_E00314_V2.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00314_V2.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00314_V2	Homo sapiens	Saliva	normal	15	E00314	discovery	RCB_SALSW_TB_E00314_V2.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00314_V2.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00314_V2	Homo sapiens	Saliva	normal	15	E00314	discovery	RCB_SALSW_TB_E00314_V2.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00314_V2.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00314_V3	Homo sapiens	Saliva	normal	15	E00314	discovery	RCB_SALSW_TB_E00314_V3.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00314_V3.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00314_V3	Homo sapiens	Saliva	normal	15	E00314	discovery	RCB_SALSW_TB_E00314_V3.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00314_V3.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00314_V3	Homo sapiens	Saliva	normal	15	E00314	discovery	RCB_SALSW_TB_E00314_V3.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00314_V3.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00325_V1	Homo sapiens	Saliva	normal	16	E00325	discovery	RCB_SALSW_TB_E00325_V1.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00325_V1.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00325_V1	Homo sapiens	Saliva	normal	16	E00325	discovery	RCB_SALSW_TB_E00325_V1.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00325_V1.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00325_V1	Homo sapiens	Saliva	normal	16	E00325	discovery	RCB_SALSW_TB_E00325_V1.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00325_V1.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00325_V2	Homo sapiens	Saliva	normal	16	E00325	discovery	RCB_SALSW_TB_E00325_V2.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00325_V2.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00325_V2	Homo sapiens	Saliva	normal	16	E00325	discovery	RCB_SALSW_TB_E00325_V2.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00325_V2.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00325_V2	Homo sapiens	Saliva	normal	16	E00325	discovery	RCB_SALSW_TB_E00325_V2.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00325_V2.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00325_V3	Homo sapiens	Saliva	normal	16	E00325	discovery	RCB_SALSW_TB_E00325_V3.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00325_V3.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00325_V3	Homo sapiens	Saliva	normal	16	E00325	discovery	RCB_SALSW_TB_E00325_V3.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00325_V3.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00325_V3	Homo sapiens	Saliva	normal	16	E00325	discovery	RCB_SALSW_TB_E00325_V3.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00325_V3.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00354_V1	Homo sapiens	Saliva	normal	17	E00354	discovery	RCB_SALSW_TB_E00354_V1.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00354_V1.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00354_V1	Homo sapiens	Saliva	normal	17	E00354	discovery	RCB_SALSW_TB_E00354_V1.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00354_V1.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00354_V1	Homo sapiens	Saliva	normal	17	E00354	discovery	RCB_SALSW_TB_E00354_V1.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00354_V1.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00354_V2	Homo sapiens	Saliva	normal	17	E00354	discovery	RCB_SALSW_TB_E00354_V2.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00354_V2.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00354_V2	Homo sapiens	Saliva	normal	17	E00354	discovery	RCB_SALSW_TB_E00354_V2.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00354_V2.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00354_V2	Homo sapiens	Saliva	normal	17	E00354	discovery	RCB_SALSW_TB_E00354_V2.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00354_V2.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00354_V3	Homo sapiens	Saliva	normal	17	E00354	discovery	RCB_SALSW_TB_E00354_V3.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00354_V3.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00354_V3	Homo sapiens	Saliva	normal	17	E00354	discovery	RCB_SALSW_TB_E00354_V3.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00354_V3.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00354_V3	Homo sapiens	Saliva	normal	17	E00354	discovery	RCB_SALSW_TB_E00354_V3.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00354_V3.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V3	discovery
RCB_SALSW_TB_E00360_V1	Homo sapiens	Saliva	normal	18	E00360	discovery	RCB_SALSW_TB_E00360_V1.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00360_V1.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00360_V1	Homo sapiens	Saliva	normal	18	E00360	discovery	RCB_SALSW_TB_E00360_V1.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00360_V1.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00360_V1	Homo sapiens	Saliva	normal	18	E00360	discovery	RCB_SALSW_TB_E00360_V1.3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	3	1	RCB_SALSW_TB_E00360_V1.3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V1	discovery
RCB_SALSW_TB_E00360_V2	Homo sapiens	Saliva	normal	18	E00360	discovery	RCB_SALSW_TB_E00360_V2.1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	1	1	RCB_SALSW_TB_E00360_V2.1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
RCB_SALSW_TB_E00360_V2	Homo sapiens	Saliva	normal	18	E00360	discovery	RCB_SALSW_TB_E00360_V2.2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Trypsin;AC=MS:1001251	2	1	RCB_SALSW_TB_E00360_V2.2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	not applicable	manual curation	V2	discovery
